PROJECT;FILE;LOC;COM;BLK;NOF;NOC;APF;AMC;NER;NEH;CYC;MAD;BUILD_FAIL
scikit-learn;./scikit-learn\sklearn\cluster\tests\test_optics.py;754;56;104;23;0;1.04;0.0;0;0;16;11;0
scikit-learn;./scikit-learn\sklearn\cluster\tests\test_spectral.py;257;31;61;14;0;0.93;0.0;1;1;14;10;0
scikit-learn;./scikit-learn\sklearn\cluster\_hdbscan\hdbscan.py;868;86;143;12;1;3.92;6.0;11;1;57;12;0
scikit-learn;./scikit-learn\sklearn\cluster\_hdbscan\__init__.py;2;2;0;0;0;0.0;0.0;0;0;1;0;0
scikit-learn;./scikit-learn\sklearn\cluster\_hdbscan\tests\test_reachibility.py;48;0;15;4;0;0.75;0.0;0;0;2;8;0
scikit-learn;./scikit-learn\sklearn\compose\_column_transformer.py;1460;72;245;42;3;1.95;12.0;14;9;135;15;0
scikit-learn;./scikit-learn\sklearn\compose\_target.py;328;20;69;8;1;1.75;8.0;4;1;33;12;0
scikit-learn;./scikit-learn\sklearn\compose\__init__.py;19;2;4;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\compose\tests\test_column_transformer.py;2405;125;416;112;10;1.25;2.4;2;0;69;13;0
scikit-learn;./scikit-learn\sklearn\compose\tests\test_target.py;340;40;72;33;5;1.36;2.2;0;0;13;12;0
scikit-learn;./scikit-learn\sklearn\covariance\_elliptic_envelope.py;215;2;51;6;1;2.33;6.0;0;0;1;8;0
scikit-learn;./scikit-learn\sklearn\covariance\_empirical_covariance.py;300;13;67;9;1;2.22;7.0;1;0;13;11;0
scikit-learn;./scikit-learn\sklearn\covariance\_graph_lasso.py;964;49;176;12;3;3.25;2.0;3;2;51;14;0
scikit-learn;./scikit-learn\sklearn\covariance\_robust_covariance.py;757;62;113;8;1;4.25;4.0;2;1;35;12;0
scikit-learn;./scikit-learn\sklearn\covariance\_shrunk_covariance.py;664;48;156;11;3;1.82;1.67;0;0;23;12;0
scikit-learn;./scikit-learn\sklearn\covariance\__init__.py;42;2;4;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\covariance\tests\test_covariance.py;315;56;59;10;0;0.3;0.0;0;0;8;10;0
scikit-learn;./scikit-learn\sklearn\covariance\tests\test_elliptic_envelope.py;45;0;7;2;0;0.5;0.0;0;0;3;10;0
scikit-learn;./scikit-learn\sklearn\covariance\tests\test_graphical_lasso.py;274;18;44;12;0;1.0;0.0;0;0;11;10;0
scikit-learn;./scikit-learn\sklearn\covariance\tests\test_robust_covariance.py;139;42;29;8;0;1.25;0.0;0;0;6;10;0
scikit-learn;./scikit-learn\sklearn\cross_decomposition\_pls.py;951;74;227;22;5;2.86;3.0;6;2;40;12;0
scikit-learn;./scikit-learn\sklearn\cross_decomposition\__init__.py;5;2;3;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\cross_decomposition\tests\test_pls.py;600;54;150;28;0;0.75;0.0;0;0;18;11;0
scikit-learn;./scikit-learn\sklearn\datasets\_arff_parser.py;457;48;86;8;0;3.62;0.0;5;1;40;16;0
scikit-learn;./scikit-learn\sklearn\datasets\_base.py;1342;24;295;21;0;1.29;0.0;6;3;62;13;0
scikit-learn;./scikit-learn\sklearn\datasets\_california_housing.py;196;10;52;1;0;0.0;0.0;1;0;7;9;0
scikit-learn;./scikit-learn\sklearn\datasets\_covtype.py;209;9;43;1;0;0.0;0.0;1;1;14;10;0
scikit-learn;./scikit-learn\sklearn\datasets\_kddcup99.py;356;11;73;3;0;2.0;0.0;3;2;20;12;0
scikit-learn;./scikit-learn\sklearn\datasets\_lfw.py;538;49;109;6;0;3.17;0.0;7;2;37;12;0
scikit-learn;./scikit-learn\sklearn\datasets\_olivetti_faces.py;149;8;35;1;0;0.0;0.0;1;0;6;9;0
scikit-learn;./scikit-learn\sklearn\datasets\_openml.py;983;57;176;22;1;2.86;0.0;21;8;81;13;0
scikit-learn;./scikit-learn\sklearn\datasets\_rcv1.py;278;24;56;3;0;1.0;0.0;1;0;26;11;0
scikit-learn;./scikit-learn\sklearn\datasets\_samples_generator.py;1882;57;433;23;0;1.43;0.0;9;1;73;13;0
scikit-learn;./scikit-learn\sklearn\datasets\_species_distributions.py;232;14;57;4;0;1.25;0.0;1;0;11;12;0
scikit-learn;./scikit-learn\sklearn\datasets\_svmlight_format_io.py;495;21;92;6;0;3.33;0.0;8;0;59;12;0
scikit-learn;./scikit-learn\sklearn\datasets\_twenty_newsgroups.py;515;12;110;6;0;1.17;0.0;2;2;30;11;0
scikit-learn;./scikit-learn\sklearn\datasets\__init__.py;148;3;18;1;0;1.0;0.0;2;1;3;7;0
scikit-learn;./scikit-learn\sklearn\datasets\data\__init__.py;2;2;0;0;0;0.0;0.0;0;0;1;0;0
scikit-learn;./scikit-learn\sklearn\datasets\descr\__init__.py;2;2;0;0;0;0.0;0.0;0;0;1;0;0
scikit-learn;./scikit-learn\sklearn\datasets\images\__init__.py;2;2;0;0;0;0.0;0.0;0;0;1;0;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_20news.py;114;16;29;7;0;1.14;0.0;0;0;11;10;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_arff_parser.py;251;4;33;5;0;1.0;0.0;0;0;6;9;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_base.py;541;30;117;33;1;1.45;2.0;1;2;25;13;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_california_housing.py;28;3;10;3;0;1.33;0.0;0;0;2;7;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_common.py;108;6;28;9;0;1.67;0.0;0;2;16;12;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_covtype.py;38;2;17;3;0;1.67;0.0;0;0;2;9;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_kddcup99.py;70;0;19;6;0;2.0;0.0;0;0;4;8;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_lfw.py;184;21;45;8;0;1.0;0.0;0;0;9;11;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_olivetti_faces.py;19;1;7;1;0;1.0;0.0;0;0;2;8;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_openml.py;1414;78;204;61;1;2.28;7.0;8;1;61;27;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_rcv1.py;55;9;16;1;0;2.0;0.0;0;0;3;10;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_samples_generator.py;568;14;118;32;0;0.28;0.0;0;0;35;17;0
scikit-learn;./scikit-learn\sklearn\datasets\tests\test_svmlight_format.py;492;51;121;31;0;0.42;0.0;0;0;37;12;0
scikit-learn;./scikit-learn\sklearn\decomposition\_base.py;165;13;37;7;1;2.0;7.0;0;0;9;11;0
scikit-learn;./scikit-learn\sklearn\decomposition\_dict_learning.py;1861;58;414;33;4;2.73;6.25;2;0;90;14;0
scikit-learn;./scikit-learn\sklearn\decomposition\_factor_analysis.py;369;13;88;12;1;2.08;9.0;1;0;16;12;0
scikit-learn;./scikit-learn\sklearn\decomposition\_fastica.py;651;28;153;17;1;2.65;8.0;2;0;40;12;0
scikit-learn;./scikit-learn\sklearn\decomposition\_incremental_pca.py;355;9;71;5;1;2.4;5.0;4;0;25;12;0
scikit-learn;./scikit-learn\sklearn\decomposition\_kernel_pca.py;481;36;96;10;1;2.2;10.0;3;0;23;12;0
scikit-learn;./scikit-learn\sklearn\decomposition\_lda.py;777;38;182;18;1;3.28;16.0;3;0;43;13;0
scikit-learn;./scikit-learn\sklearn\decomposition\_nmf.py;1938;114;485;35;3;4.29;7.33;11;0;170;15;0
scikit-learn;./scikit-learn\sklearn\decomposition\_pca.py;719;105;140;11;1;2.73;9.0;8;0;51;12;0
scikit-learn;./scikit-learn\sklearn\decomposition\_sparse_pca.py;444;3;104;10;3;2.3;3.33;0;0;4;9;0
scikit-learn;./scikit-learn\sklearn\decomposition\_truncated_svd.py;265;9;57;7;1;2.0;7.0;1;0;10;13;0
scikit-learn;./scikit-learn\sklearn\decomposition\__init__.py;50;2;4;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_dict_learning.py;832;58;142;49;0;0.86;0.0;0;0;26;11;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_factor_analysis.py;89;19;20;2;0;1.5;0.0;0;0;8;10;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_fastica.py;381;60;76;16;0;1.38;0.0;0;0;37;11;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_incremental_pca.py;392;64;94;22;0;0.09;0.0;0;0;22;9;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_kernel_pca.py;451;62;115;24;0;0.33;0.0;0;0;22;14;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_nmf.py;880;80;158;41;0;1.22;0.0;0;0;50;13;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_online_lda.py;410;34;72;25;0;1.32;0.0;0;0;15;10;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_pca.py;959;126;187;48;0;1.6;0.0;0;0;31;11;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_sparse_pca.py;295;27;64;19;0;0.84;0.0;0;0;5;10;0
scikit-learn;./scikit-learn\sklearn\decomposition\tests\test_truncated_svd.py;163;15;49;13;0;2.08;0.0;0;0;7;9;0
scikit-learn;./scikit-learn\sklearn\ensemble\_bagging.py;1080;56;251;30;3;2.77;7.67;6;0;66;13;0
scikit-learn;./scikit-learn\sklearn\ensemble\_base.py;245;15;59;15;2;1.93;6.0;5;2;26;13;0
scikit-learn;./scikit-learn\sklearn\ensemble\_forest.py;2471;62;533;42;8;2.6;4.62;11;0;99;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\_gb.py;1866;130;326;47;4;2.85;9.75;12;4;104;14;0
scikit-learn;./scikit-learn\sklearn\ensemble\_iforest.py;547;44;126;14;1;2.29;12.0;1;0;14;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\_stacking.py;987;48;188;27;3;2.07;9.0;6;3;47;13;0
scikit-learn;./scikit-learn\sklearn\ensemble\_voting.py;615;19;142;22;3;2.0;7.33;6;1;26;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\_weight_boosting.py;927;37;246;25;3;2.56;8.0;4;1;40;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\__init__.py;42;2;3;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_bagging.py;789;76;188;43;5;0.67;1.4;0;0;25;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_base.py;87;10;22;5;2;0.4;1.0;0;0;2;10;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_common.py;238;21;24;5;0;2.8;0.0;0;0;12;11;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_forest.py;1518;138;346;71;1;1.14;2.0;0;0;83;16;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_gradient_boosting.py;1403;152;308;69;0;0.86;0.0;0;1;39;10;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_iforest.py;307;37;86;20;0;1.0;0.0;0;0;12;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_stacking.py;886;60;133;32;3;2.12;1.33;0;0;32;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_voting.py;661;23;126;30;2;1.13;1.0;1;1;20;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\tests\test_weight_boosting.py;501;72;138;29;4;0.83;1.25;0;0;14;10;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\binning.py;285;19;47;5;1;3.0;4.0;4;0;21;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\gradient_boosting.py;1991;155;291;43;3;2.58;13.33;15;3;149;14;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\grower.py;719;54;88;15;2;3.53;7.0;5;0;46;11;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\predictor.py;123;12;23;7;1;3.0;7.0;0;1;3;10;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\utils.py;126;12;23;1;0;3.0;0.0;3;0;20;9;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\__init__.py;6;2;2;0;0;0.0;0.0;0;0;1;2;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_binning.py;390;35;99;22;0;1.09;0.0;0;0;13;14;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_bitset.py;56;0;8;2;0;2.5;0.0;0;0;7;9;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_compare_lightgbm.py;249;47;42;3;0;4.33;0.0;0;0;16;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_gradient_boosting.py;1399;255;265;60;1;1.33;2.0;0;1;43;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_grower.py;536;76;114;17;0;1.35;0.0;0;0;31;11;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_histogram.py;210;8;29;4;0;0.75;0.0;0;0;10;9;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_monotonic_constraints.py;381;92;65;13;0;1.15;0.0;0;0;35;12;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_predictor.py;152;19;35;3;0;1.67;0.0;0;0;2;10;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_splitting.py;972;220;98;10;0;2.2;0.0;0;0;14;10;0
scikit-learn;./scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_warm_start.py;196;33;35;9;0;3.0;0.0;0;0;10;11;0
scikit-learn;./scikit-learn\sklearn\experimental\enable_halving_search_cv.py;26;3;9;0;0;0.0;0.0;0;0;1;4;0
scikit-learn;./scikit-learn\sklearn\experimental\enable_hist_gradient_boosting.py;18;4;6;0;0;0.0;0.0;0;0;1;5;0
scikit-learn;./scikit-learn\sklearn\experimental\enable_iterative_imputer.py;17;3;6;0;0;0.0;0.0;0;0;1;4;0
scikit-learn;./scikit-learn\sklearn\experimental\__init__.py;7;2;3;0;0;0.0;0.0;0;0;1;2;0
scikit-learn;./scikit-learn\sklearn\experimental\tests\test_enable_hist_gradient_boosting.py;14;0;5;1;0;0.0;0.0;0;0;1;7;0
scikit-learn;./scikit-learn\sklearn\experimental\tests\test_enable_iterative_imputer.py;41;5;10;1;0;0.0;0.0;0;0;1;7;0
scikit-learn;./scikit-learn\sklearn\experimental\tests\test_enable_successive_halving.py;43;5;10;1;0;0.0;0.0;0;0;1;7;0
scikit-learn;./scikit-learn\sklearn\externals\conftest.py;6;4;0;1;0;2.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\externals\_arff.py;890;95;217;45;23;1.98;1.39;41;10;128;14;0
scikit-learn;./scikit-learn\sklearn\externals\__init__.py;3;0;2;0;0;0.0;0.0;0;0;1;2;0
scikit-learn;./scikit-learn\sklearn\externals\_packaging\version.py;417;74;118;44;4;1.32;9.5;1;1;60;14;0
scikit-learn;./scikit-learn\sklearn\externals\_packaging\_structures.py;62;19;28;18;2;1.67;9.0;0;0;1;8;0
scikit-learn;./scikit-learn\sklearn\externals\_scipy\sparse\csgraph\_laplacian.py;455;5;102;11;0;4.27;0.0;6;0;45;12;0
scikit-learn;./scikit-learn\sklearn\externals\_scipy\sparse\csgraph\__init__.py;1;0;0;0;0;0.0;0.0;0;0;1;2;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\image.py;579;16;106;14;1;2.71;4.0;4;0;33;11;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\text.py;1777;58;359;50;5;1.96;8.4;23;3;138;15;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\_dict_vectorizer.py;378;15;81;10;1;2.6;10.0;4;0;51;14;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\_hash.py;171;5;37;5;1;1.8;4.0;2;0;8;10;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\_stop_words.py;327;5;1;0;0;0.0;0.0;0;0;1;4;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\__init__.py;15;2;3;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\tests\test_dict_vectorizer.py;201;8;60;13;1;0.54;0.0;0;0;15;11;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\tests\test_feature_hasher.py;120;6;40;10;0;0.1;0.0;0;0;6;9;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\tests\test_image.py;277;21;78;26;0;0.81;0.0;0;0;8;11;0
scikit-learn;./scikit-learn\sklearn\feature_extraction\tests\test_text.py;1331;136;297;77;1;0.58;1.0;1;0;57;12;0
scikit-learn;./scikit-learn\sklearn\feature_selection\_base.py;230;9;37;7;1;2.14;6.0;4;0;19;13;0
scikit-learn;./scikit-learn\sklearn\feature_selection\_from_model.py;421;14;85;10;1;1.8;9.0;8;4;43;12;0
scikit-learn;./scikit-learn\sklearn\feature_selection\_mutual_info.py;485;7;95;7;0;2.71;0.0;2;0;25;11;0
scikit-learn;./scikit-learn\sklearn\feature_selection\_rfe.py;814;40;176;19;2;2.26;9.0;0;0;22;14;0
scikit-learn;./scikit-learn\sklearn\feature_selection\_sequential.py;299;16;63;6;1;2.33;6.0;2;0;23;11;0
scikit-learn;./scikit-learn\sklearn\feature_selection\_univariate_selection.py;934;52;238;29;7;1.66;3.14;1;0;32;12;0
scikit-learn;./scikit-learn\sklearn\feature_selection\_variance_threshold.py;111;5;30;4;1;1.75;4.0;1;0;7;10;0
scikit-learn;./scikit-learn\sklearn\feature_selection\__init__.py;46;2;4;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_base.py;117;11;37;9;1;0.89;3.0;0;0;9;9;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_chi2.py;72;13;21;6;0;0.67;0.0;1;0;6;9;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_feature_select.py;877;99;141;40;0;0.62;0.0;0;0;20;12;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_from_model.py;567;33;123;37;4;0.68;1.25;0;0;20;10;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_mutual_info.py;213;39;57;11;0;1.27;0.0;0;0;12;13;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_rfe.py;573;73;150;39;2;1.44;4.5;2;0;19;12;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_sequential.py;263;17;69;15;0;0.93;0.0;0;0;8;11;0
scikit-learn;./scikit-learn\sklearn\feature_selection\tests\test_variance_threshold.py;58;9;14;5;0;0.8;0.0;0;0;8;8;0
scikit-learn;./scikit-learn\sklearn\frozen\_frozen.py;131;5;35;11;1;1.45;9.0;2;1;5;9;0
scikit-learn;./scikit-learn\sklearn\frozen\__init__.py;4;2;2;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\frozen\tests\test_frozen.py;178;7;45;16;3;1.75;2.33;0;1;11;10;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\kernels.py;1989;57;421;106;18;1.99;5.67;15;0;137;16;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\_gpc.py;761;67;143;14;2;2.57;6.5;12;0;52;17;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\_gpr.py;569;70;103;8;1;3.0;7.0;7;2;56;13;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\__init__.py;7;2;3;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\tests\test_gpc.py;228;17;56;15;0;1.2;0.0;0;0;8;11;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\tests\test_gpr.py;668;66;180;37;1;0.84;1.0;0;0;28;12;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\tests\test_kernels.py;342;70;61;18;0;0.78;0.0;0;0;29;11;0
scikit-learn;./scikit-learn\sklearn\gaussian_process\tests\_mini_sequence_kernel.py;43;0;11;7;1;2.57;7.0;0;0;5;13;0
scikit-learn;./scikit-learn\sklearn\impute\_base.py;946;61;190;26;3;2.38;8.0;16;1;120;16;0
scikit-learn;./scikit-learn\sklearn\impute\_iterative.py;865;41;165;13;1;3.15;12.0;3;0;67;13;0
scikit-learn;./scikit-learn\sklearn\impute\_knn.py;334;24;77;6;1;2.5;5.0;0;0;13;14;0
scikit-learn;./scikit-learn\sklearn\impute\__init__.py;21;6;7;1;0;1.0;0.0;2;0;3;8;0
scikit-learn;./scikit-learn\sklearn\impute\tests\test_base.py;79;0;28;14;4;1.93;2.0;0;0;10;9;0
scikit-learn;./scikit-learn\sklearn\impute\tests\test_common.py;182;12;38;9;0;1.56;0.0;0;0;5;11;0
scikit-learn;./scikit-learn\sklearn\impute\tests\test_impute.py;1583;142;352;80;1;1.27;3.0;0;0;70;12;0
scikit-learn;./scikit-learn\sklearn\impute\tests\test_knn.py;463;30;107;19;0;1.42;0.0;0;0;6;9;0
scikit-learn;./scikit-learn\sklearn\inspection\_partial_dependence.py;591;48;104;4;0;4.0;0.0;16;1;67;11;0
scikit-learn;./scikit-learn\sklearn\inspection\_pd_utils.py;57;5;11;2;0;2.0;0.0;3;1;10;11;0
scikit-learn;./scikit-learn\sklearn\inspection\_permutation_importance.py;264;14;48;4;0;4.75;0.0;1;0;11;13;0
scikit-learn;./scikit-learn\sklearn\inspection\__init__.py;13;2;3;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\inspection\tests\test_partial_dependence.py;798;88;132;29;1;1.52;1.0;0;1;27;10;0
scikit-learn;./scikit-learn\sklearn\inspection\tests\test_pd_utils.py;38;0;9;4;0;2.0;0.0;0;0;3;8;0
scikit-learn;./scikit-learn\sklearn\inspection\tests\test_permutation_importance.py;445;100;95;14;0;1.21;0.0;0;1;8;12;0
scikit-learn;./scikit-learn\sklearn\inspection\_plot\decision_boundary.py;345;10;71;4;1;3.0;3.0;10;1;41;12;0
scikit-learn;./scikit-learn\sklearn\inspection\_plot\partial_dependence.py;1283;61;193;8;1;6.38;8.0;21;1;119;12;0
scikit-learn;./scikit-learn\sklearn\inspection\_plot\__init__.py;2;2;0;0;0;0.0;0.0;0;0;1;0;0
scikit-learn;./scikit-learn\sklearn\inspection\_plot\tests\test_boundary_decision_display.py;508;26;98;24;4;2.0;0.25;0;0;17;9;0
scikit-learn;./scikit-learn\sklearn\inspection\_plot\tests\test_plot_partial_dependence.py;984;36;148;30;1;3.57;0.0;0;0;36;12;0
scikit-learn;./scikit-learn\sklearn\linear_model\_base.py;694;46;156;21;4;2.52;3.0;1;0;59;15;0
scikit-learn;./scikit-learn\sklearn\linear_model\_bayes.py;648;43;149;11;2;4.55;5.0;0;0;25;13;0
scikit-learn;./scikit-learn\sklearn\linear_model\_coordinate_descent.py;2706;133;596;40;9;2.55;3.89;12;0;126;13;0
scikit-learn;./scikit-learn\sklearn\linear_model\_huber.py;293;20;65;4;1;3.0;3.0;1;0;11;11;0
scikit-learn;./scikit-learn\sklearn\linear_model\_least_angle.py;1933;89;413;19;5;3.63;2.8;6;0;118;13;0
scikit-learn;./scikit-learn\sklearn\linear_model\_linear_loss.py;737;124;88;13;1;4.54;10.0;4;0;65;13;0
scikit-learn;./scikit-learn\sklearn\linear_model\_logistic.py;1962;108;324;15;2;3.6;5.5;14;0;159;15;0
scikit-learn;./scikit-learn\sklearn\linear_model\_omp.py;936;20;185;10;2;3.4;2.5;5;0;92;12;0
scikit-learn;./scikit-learn\sklearn\linear_model\_passive_aggressive.py;463;2;110;6;2;3.17;3.0;1;0;8;8;0
scikit-learn;./scikit-learn\sklearn\linear_model\_perceptron.py;178;2;48;1;1;1.0;1.0;0;0;1;8;0
scikit-learn;./scikit-learn\sklearn\linear_model\_quantile.py;255;35;46;3;1;2.0;3.0;2;0;18;14;0
scikit-learn;./scikit-learn\sklearn\linear_model\_ransac.py;607;31;124;7;1;2.29;6.0;5;1;43;16;0
scikit-learn;./scikit-learn\sklearn\linear_model\_ridge.py;2422;110;525;71;12;3.21;4.17;16;3;212;15;0
scikit-learn;./scikit-learn\sklearn\linear_model\_sag.py;306;15;64;2;0;10.0;0.0;2;0;21;9;0
scikit-learn;./scikit-learn\sklearn\linear_model\_stochastic_gradient.py;2263;69;387;46;7;4.8;6.14;15;0;136;13;0
scikit-learn;./scikit-learn\sklearn\linear_model\_theil_sen.py;384;9;84;7;1;2.57;3.0;3;0;17;11;0
scikit-learn;./scikit-learn\sklearn\linear_model\__init__.py;91;5;4;0;0;0.0;0.0;0;0;1;3;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_base.py;637;62;154;25;0;1.4;0.0;0;0;42;11;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_bayes.py;229;42;68;17;0;0.65;0.0;0;0;5;10;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_common.py;215;21;19;3;0;2.33;0.0;0;0;18;11;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_coordinate_descent.py;1386;165;296;70;3;0.93;1.0;1;0;81;12;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_huber.py;171;26;45;13;0;0.46;0.0;0;0;3;9;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_least_angle.py;719;124;150;41;0;0.49;0.0;0;0;35;12;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_linear_loss.py;442;28;49;9;0;2.89;0.0;0;0;16;12;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_logistic.py;2046;258;372;76;1;1.04;2.0;0;0;123;11;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_omp.py;222;13;51;21;0;0.14;0.0;0;0;4;10;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_passive_aggressive.py;223;10;55;17;1;1.65;3.0;0;0;25;14;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_perceptron.py;65;2;23;8;1;1.25;4.0;0;0;6;11;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_quantile.py;247;28;36;12;0;1.5;0.0;0;0;9;10;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_ransac.py;437;35;108;31;0;0.68;0.0;0;0;13;9;0
scikit-learn;./scikit-learn\sklearn\linear_model\tests\test_ridge.py;1998;167;393;86;0;2.0;0.0;0;0;146;12;1
